"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"IBRD only","IBD","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","4.48706845478412","4.19647712729534","4.11799763359914","3.95371762288955","4.05541478112065","3.91367423982508","3.60595172111513","3.29527685139862","3.41996781350681","3.81864135872036","4.07387494564187","4.53120629512159","4.38524883515418","4.46191367447893","4.29640313373905","4.25313030641849","4.56711003364682","4.8762958597223","5.17581008964312","21.2602358170722","20.8569280566284","19.9665566845086","19.3044559865949","18.0939194267705","17.8194553573198","18.0771062699022","18.2110752921222","18.4304044237802","19.2523143758881","19.299982490755","19.8575671914594","20.0068902314151","20.4546471558544","20.202004643223","19.8369644704597","19.2464329964659","19.2445264075238","19.4820814067852","19.3227632220312","19.3777764632052","17.9794864022795","17.7783359294092","17.039982171678","17.3528508177646","17.6146468720339","","","","","","",
"IDA & IBRD total","IBT","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","4.58990605709808","4.28745210841556","4.19527868810776","4.04130571219095","4.1413448428893","3.99286007557863","3.7591905610398","3.46122789403301","3.64672655249209","4.06261711835602","4.33514113984996","4.7732942299321","4.6341106931373","4.69334236469448","4.57532007242218","4.51503348385734","4.86918180819161","5.19429663571716","5.52312153871288","21.8665664117045","21.4075018642145","20.5758145013672","19.8729116655442","18.6574982226491","18.4180312423764","18.627661833906","18.8084308314421","19.0426466853708","19.8166711247928","19.8897941470778","20.4562782234838","20.6777508301834","21.221102677912","21.0090414234678","20.5373861148281","19.8816602849952","19.7937014656833","19.9451852809805","19.8630048385663","19.9767641077215","18.5956080114794","18.3634913086987","17.6299027676127","17.9539649400016","18.226047666356","","","","","","",
"IDA total","IDA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","6.5381464063375","5.91400184744163","5.57607456002672","5.49511871846707","5.58127328218877","5.3160191201706","6.24572855941423","6.34551955049209","7.37317965585843","8.2970412090026","8.78740130338306","8.86912153025178","9.02729263676673","8.99897427523467","9.5357705771711","9.18444395085666","10.2956686528023","10.6688918270358","11.4995859002072","32.1648127895248","30.8431032993253","30.926408214437","29.7843124048396","28.360328734349","28.7245946817231","28.3290979693601","29.4542654752538","29.9104621840195","29.7796340781883","30.4936606147918","31.0264762913346","32.4437075338985","35.3720285269036","35.8398121257779","33.7210419473835","32.3644052273218","31.5929024601483","30.5814135483588","32.0457357320773","33.8135351461575","33.42923720207","32.9442328538454","32.6265075583962","33.2876144173875","33.8555003673218","","","","","","",
"IDA blend","IDB","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","12.2655148777287","11.7640079657776","10.5803465384049","10.5380225233542","10.4605000253616","9.87962977087043","12.0094089511478","11.8374816641139","13.6228354721155","16.0710785506614","16.8586594661885","16.4219512192975","15.4053590246366","14.324038010137","14.9510224099153","13.9707493404473","14.5789361916837","14.1211378716959","14.6605213015215","49.2507871849945","45.5944213025629","44.64323733828","44.5418819129315","42.5028950298084","40.5760888310469","39.3861308631074","40.7407176811802","41.895154295328","42.3794041646927","43.55837459262","44.1522190663229","45.3067605117504","50.1766680553194","50.9074896392475","47.9456162852603","44.9233239569011","45.6969402579636","42.4107616682799","42.3741314318461","41.7551560826984","43.2760546432257","43.1358784555713","41.4552505667499","41.9610058106787","41.7429797681945","","","","","","",
"Indonesia","IDN","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0.355182434614143","0","0.0645057248830834","0","0","0","0.60280759702725","1.14520628395243","1.94353809050929","1.96339775465218","1.71055495103373","2.62291178921471","2.90085149372204","2.24691584779747","2.81467595072308","2.59195914532797","10.6696035242291","36.442229058764","42.9121686685926","43.1279900773729","40.136947753494","34.853532894231","33.948670197288","27.9560675060273","25.8952732731546","22.034430819557","20.2851983642254","16.3353112022836","14.9660077315748","14.6146447036191","15.7381938924102","16.880516453933","22.2001097120696","23.708874554505","20.7925110540462","22.7230915362696","23.8357559485233","24.5857396127719","25.1700971006565","","","","","","",
"IDA only","IDX","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","1.38670600005798","1.17666498123783","1.32086562374853","1.66223487720259","1.52143506568989","1.59511279121352","1.79663691010138","1.89343353837434","2.00926399194559","2.0679320050542","2.23189018354359","2.66311176994163","3.34579408938699","3.99006099638911","4.53575740247185","4.65111649768671","5.88842802616838","6.9691459762118","8.11142613774526","13.370234670271","14.8213396315834","15.3104277769787","13.2191052973976","12.7300447713663","15.8591731511467","16.7628002207947","17.5099595659243","17.5801572254965","17.6702566203442","18.4119135623607","18.9052783963452","20.1678975931956","21.2741041355777","21.7486367760274","20.7581962902284","21.1520667191894","19.6776815512306","20.8399638095625","23.6152096156727","27.172814115242","25.5170070127522","24.8421976094492","25.3045965993328","26.0701892512256","27.1478389376323","","","","","","",
"Isle of Man","IMN","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0.567907929621596","0.672187872255942","0.491785262926534","0.606432092647174","0.597025347391942","0.508288448465199","0.513504771146693","0.512126687793406","0.523838647060388","0.518233686850651","0.599259427189602","1.40371213299218","1.50778242127085","1.25144722220606","1.15967885816235","1.8051585764643","1.90863776894441","1.4751146037983","2.6764231949319","3.40174630720249","4.18316335479991","4.821742624881","4.95448184123377","5.59909726646759","6.94755228249068","7.22838808119522","8.50028983790233","9.96027799448537","10.8120636898327","9.82362275491146","9.50981942326296","10.300539555972","11.1859036901713","11.1956151469829","10.5451501838872","10.2566090795364","11.5717923218989","10.2437069387226","12.657990498222","11.5669950256071","10.627191643649","7.61347011572959","5.24143710241891","4.63653355306791","4.92319617296841","","","","","","",
"Not classified","INX","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.34022556390977","15.2375544198372","32.2822680216545","47.0560303893637","52.6428041543027","53.5688857244571","50.7622860063027","22.4831396766068","18.2833161770528","27.3594416440481","30.8334564799764","27.6969569189683","25.1306095110516","23.1178707224335","28.0822341940677","26.4796767292608","29.3115201090661","33.2505285412262","33.363807201991","30.7740205000479","31.968757178957","39.1289654881088","37.1346216303995","43.5897435897436","52.4435863400507","51.1362284354551","45.1650667291033","50.8371441215518","55.5284231694617","55.9047746422362","58.2945847342442","64.2781090289608","56.8104844647327","52.0872480748683","51.3352883675464","48.9576875387477","44.0122424285562","","","","","","",
"Iran, Islamic Rep.","IRN","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","5.25601480567551","10.3213650162253","17.0677251302406","20.5712245626562","21.4777070063694","20.5880653919473","24.4574378423936","17.2066307250466","25.2225112967274","24.8078641644325","25.2188227736288","35.7683312697758","22.2484776879033","25.1762584030169","19.2835288118307","20.2136104495923","38.6561897958742","39.4390756302521","44.4585673091516","52.4516936821089","51.461185790475","52.1288368571262","55.5207075744055","61.0090622633675","58.6566408962003","60.1120318707562","64.5967370735949","74.0044846516663","74.440656296612","75.6684161523948","74.4597822997565","75.34350495583","77.95981231885","77.1234977653698","74.8326669960918","70.2857558049013","70.9533987626602","78.0203234978791","76.0428242309256","75.9236603865916","66.8017762818056","66.8580597461027","59.85657346228","71.3184928389091","79.2665153421016","","","","","","",
"Iraq","IRQ","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","63.1071428571429","61.5862068965517","65.331059960216","58.651102464332","69.7752058758068","76.5222370681428","47.7686989314896","41.2252712188896","41.7850098619329","21.382763770535","10.8932864804883","11.8193793911007","5.51745443311708","5.76083046405262","7.70037667477233","7.67263427109974","8.44069302532208","20.2558635394456","22.6948868398994","15.675","15.8865929841422","17.0474308300395","18.4220532319392","21.5107142857143","20.2501428907642","20.4919942744915","19.1008273179736","18.1127807400226","19.1426670468587","18.7617554858934","16.259960931444","13.2415911171485","10.4587155963303","5.88326366310574","32.8947368421053","41.9300476007451","38.9204801877426","49.4795055302537","48.0936401828414","30.8068209699845","33.402593547669","22.3325655178408","21.1495669439595","21.948412229961","24.4174574156293","","","","","","",
"Iceland","ISL","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Israel","ISR","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0.772352402146878","0.57796650153338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0493015612161052","0.0584058282868648","0.056980056980057","0.0421551837702542","0.051000892515619","0.0304727971683739","0.0295783941207254","0.0615384615384615","0.0531451287175018","9.18166627889761","11.577712851323","17.9694608172792","19.6479030339084","26.9850180695414","32.7515997673066","37.4716253349491","33.0903667956903","16.7706299700014","43.0155572225302","48.4386562083765","51.6130539034036","","","","","","",
"Italy","ITA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","3.83818539024826","3.68565033573738","4.07843987670193","3.45648072536818","3.57269236314072","3.10676320313824","4.20954895292644","4.30160049885679","5.81817829494918","5.29230376236178","4.89287185826123","2.22078760490639","2.70587180904297","3.11431668473276","2.72812410928784","5.26348283005666","8.64614947182337","6.82416130166467","6.34592390205581","6.19444801367605","5.02850540131027","4.84593806229534","6.59146656693762","7.58096486016801","13.8468903783206","13.560363702212","14.2253632970698","16.0026627397979","16.1542677761722","16.8452309103638","18.6298657733864","16.6363773695462","15.932239926707","18.1860793192109","17.8385940368978","19.7999696668408","20.9655051420647","24.8628936736383","27.9446492282825","33.551136911535","37.5489458807665","38.3193450388754","35.8207341856074","40.974157986293","43.8749463278078","50.2836544940035","51.3758933475467","56.0135227206364","55.0826563581446","51.0756585222051","51.1217546431572","48.0788164231926","43.4103155756177","37.8157681767503","33.6683254469358","39.3732108736264","","","","","","",
"Jamaica","JAM","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Jordan","JOR","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.18526070492281","11.9021440351842","11.2513426423201","10.3120759837178","11.3211510186936","15.2285263987392","13.2656695156695","12.0336744800264","12.3084291187739","10.1853224610823","10.3657675469566","10.0610169491525","10.1867797059213","8.36202656173143","9.33199899924944","50.1282480205197","54.8788067122436","70.1978417266187","82.4090454580417","83.7548778725249","90.9893497757848","71.1714150368816","27.0225984843313","18.5767654856592","25.1346811098882","7.11306256860593","48.4432523403808","","","","","","",
"Japan","JPN","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0.0865800865800866","0.0757002271006813","0.213675213675214","0.500093767581422","0.390254780621063","0.377535589508265","0.633930649290202","0.580923076923077","0.546056260341975","0.549992052137975","1.26832018038331","1.436406372421","1.29198966408269","2.25618678648093","3.3581632295788","4.28620341290004","4.79849780667151","6.83830432721097","9.70970217221373","12.467967335224","14.1663944834428","13.5280452750071","13.6554498422364","14.7573536113751","19.1115691239261","19.1985497967586","19.3561653633416","18.9753033263161","18.7781616954159","18.9586548819746","19.5565447300291","20.2967818845172","20.055122091467","19.9012421864144","20.1251498185759","19.9892580342203","20.7284702575984","21.1991025778815","21.8344589078569","23.0256671002104","23.3107126970881","23.6256516407441","23.5341313230026","24.6649336712983","23.0967023502129","21.5877949112997","23.9137531261528","25.5821292792148","26.505747272577","28.2737518591423","27.9469398209223","36.1084817194453","38.7185888748401","38.4681449462751","41.5149356445458","39.5872171982853","","","","","","",
"Kazakhstan","KAZ","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4578903397842","10.118161518422","10.5621455605132","10.0201435876246","8.05759296353751","8.18169544411275","8.12866289508452","8.18076923076923","8.17987587750534","8.66983873005179","10.6772659964149","10.6776650192588","10.6784134928525","10.6786083362039","10.678915527672","10.6902294869338","11.168483190756","6.59025039818272","10.2157431498749","16.3346461694829","8.88972243060765","9.17007368396738","16.1834577717444","16.7171099858371","19.199946701184","18.3933200586092","","","","","","",
"Kenya","KEN","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Kyrgyz Republic","KGZ","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4553775743707","23.5784251367511","25.4695771992168","12.1802147908845","5.19599602659127","17.4238711935597","16.8287875898023","17.1648582429121","13.1272581292654","10.272373540856","9.81180095104146","9.56318138581986","9.3272940781748","10.4628771129021","10.6597978997424","3.03539050433148","2.92639261860497","2.59608900876601","1.8831113750106","0.721826220337454","1.49586776859504","1.00936799050007","0.534018987341772","0.192705731211191","0.802909689816086","1.30468150422103","","","","","","",
"Cambodia","KHM","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Kiribati","KIR","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.391266922294389","11.5432234633797","12.3804324606584","9.76039276375474","9.11446223344184","8.77223963621915","9.79630880036012","10.1289894081868","11.3912860710665","10.7690778904598","13.3511018977814","14.3273274084479","12.5686701933179","12.5927435100766","10.2108648787284","10.8738196980627","12.6663108998072","12.3814435693244","16.2021428649362","16.0242759246559","18.0615009819276","19.3376457191158","18.3206588337058","15.5593832747368","20.7731549893501","22.251001340248","21.0829950935614","26.9264590781404","23.8992719825012","22.3689337358392","","","","","","",
"Kuwait","KWT","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","86.0846359130766","82.3834196891192","90.2492467817036","85.7914110429448","72.7508090614887","70.2238517946739","67.1395193591455","66.1893169125018","67.8853296193129","56.1454061841959","52.4613080379431","32.0198307547654","32.6586126890151","31.905858644019","27.2296815203996","33.8765869501033","34.0481980986071","31.0985254349712","35.0912971306616","44.5689235265465","9.87940630797774","37.9153094462541","62.3352165725047","55.0565739847382","53.4985668521329","62.4573110893032","58.9994012872324","41.832310565635","32.3315176083101","32.9393930018872","30.7093501268259","21.9899895495297","24.619365861012","27.6977894124491","25.092605295651","31.4092465393745","31.8954730990913","35.6702544976715","28.8390709561034","34.6297497764295","38.0179960666237","36.2221690208283","39.1262995638057","33.748848633712","36.4189169292382","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","8.65177195501184","8.13451507080841","7.84404092115593","7.02481824132391","8.22639187330624","7.26296327514454","7.04526890710724","6.86182708630183","7.85450077497527","7.71261062895512","6.93040130674786","7.56046018467935","7.02379534641387","6.52482316026065","6.31351696256343","6.17054219249958","6.05154245069742","7.42235316081618","7.98684275303142","7.89697661790248","8.87973299928022","8.68959000120866","8.58763142748511","8.47409605667022","9.07102443453786","9.35269851467336","9.65776377839627","10.7512892234828","11.9227608153777","13.0530551485455","14.8073147722188","16.578763449699","18.9013407575571","20.4356580867367","19.8979765434827","20.5153317548725","21.520045767417","23.7331837463322","23.0312564255898","24.156670537292","22.872747407562","24.8411307221449","26.5309230652525","27.8101286585054","29.0953786955024","","","","","","",
"Lao PDR","LAO","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.40149589717522","6.28182281059063","0","0","0","0","0","","","","","","",
"Liberia","LBR","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.7770477441962","23.9947046169121","22.1870047543582","20.6978119455943","22.9055320330395","21.9411461022199","22.0470486003352","21.1282870343962","20.3558042548699","19.2662360076927","27.9463655610445","39.5936010341763","44.0001524738888","40.9893253331473","39.1992888420637","47.1282019780085","59.8099926920266","60.4755652808169","58.3836678711787","53.7012006042777","53.7003155410601","","","","","","",
"St. Lucia","LCA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","11.830348607924","11.0627734295816","10.6399320558421","9.75659285453961","10.3775184747345","9.48085596178966","9.51060355651932","9.3841296114569","9.866771835625","9.57878258778434","8.94683244949731","9.59223355051232","9.4682711709939","9.39877696279186","9.08915702010185","8.99167853312452","8.52115417350564","9.66360160430877","9.61174331119939","9.71884127013277","10.3606469409489","10.1069371179357","10.1972032762223","9.98959923726116","10.6722525594745","10.8295920134296","10.8293500215061","12.0839291743438","12.9205993917584","13.9915855913953","16.1645263537479","17.4248511209847","19.4044702488572","20.5037463293188","19.4965749615019","19.7886120417594","20.197198526003","21.7571301109829","21.3315183355548","22.9817518036179","21.8689861393095","23.5684270694572","24.8773207347885","25.9437507148266","27.2144192358517","","","","","","",
"Least developed countries: UN classification","LDC","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","3.37655876671473","2.78582078367019","3.13397612145813","3.79128871208971","3.4693401431544","3.38719281765479","3.81843512591773","4.10232540560291","4.56512661526878","4.71146763612015","5.21605767585538","6.35046412773528","7.48494118901462","8.33346990296197","9.83758751602597","10.3075443922243","13.7705330839316","15.7786447815579","16.7785365864392","17.8203897910658","18.5755516510405","20.1520078177822","20.0603860825827","21.3810502232396","23.1363193682091","23.5901598801135","23.3052287450544","22.2787464945073","22.2383893096979","22.0386882040133","21.4973638429532","21.8731375089136","23.1583906067687","25.9354466982222","25.6869983473076","25.7611630787898","24.846345709332","26.1805179961982","26.52969254866","29.0919753546491","27.0938465288042","27.8452519319221","27.9047299452245","28.0374889962106","28.3025240559277","","","","","","",
"Low income","LIC","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Lower middle income","LMC","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","2.61623802674392","2.9574204522091","3.3951907425088","4.00147506710632","4.08514514360554","3.94639524560071","4.5671063936751","4.2444002742037","5.32940692785919","6.40831010509411","6.72821100360801","7.74106694363327","7.29331260602467","7.53396116565682","7.53502641442132","7.41734042848725","8.84901595260021","8.71147804646334","9.3528108841687","20.590056146378","20.2557062976021","20.7553500584045","21.4965072554847","23.0932552338298","23.6126877019946","24.1087054736556","24.8156006395738","25.8383564331012","26.9247689598437","26.2390645227264","26.9174712885216","28.343596060078","30.1884313892036","30.931685954687","30.3479241297853","28.8076867386581","29.4460438670945","29.624132551001","30.6496773533114","30.6769996340024","28.8818472160055","27.4101767134747","25.3112058456678","25.954549373361","26.6716576256923","","","","","","",
"Low & middle income","LMY","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","2.00873678159429","1.98303090388181","2.07832375344389","2.10760486290525","2.30870115820402","2.21818318365629","2.23997009441027","2.13080125794625","2.55774101338317","2.70038197244941","2.66974607528477","3.16905678118011","3.00664007343876","3.0872886894643","3.33290016816229","3.29560890467225","3.8494975200807","4.32078272190572","4.7762830609525","22.1852782662736","21.753190116988","20.9027788209482","20.1682576419882","18.906071555111","18.6686467325828","18.9031073318282","19.2553114720538","19.4245302596502","20.2785484259298","20.2953003281072","20.7787388853476","20.9824804495357","21.5369597780413","21.3030439059338","20.8823090376582","20.2023877110509","20.1377577097434","20.3454847381251","20.2305578269259","20.2468652150355","18.7888343270323","18.5163340508771","17.7762263340666","18.1295120013156","18.3780175329817","","","","","","",
"Lesotho","LSO","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","3.88306322369941","3.61461152101988","3.45894755260504","3.32502764645129","3.41535984837994","3.40894643006928","3.00064713770526","2.81943674906032","2.83803814396495","3.36153602769897","4.16143536818033","4.47050377995547","4.42882270499296","4.45675699265451","4.05642751960174","3.85800066758952","3.96310074827443","3.82873331189871","3.83224936156014","24.4634499213052","23.457179015912","22.0266072789149","21.0178803683977","18.634053176929","18.0651706579478","18.3661294592079","18.4385520406936","18.2528156671072","18.3151388609489","18.4582500781449","18.7398923523034","18.23650361866","17.9781335522374","17.5056548846388","17.0090399047565","16.5097862410754","15.9154467840748","16.0665947996159","15.7014364283387","16.1766196092344","14.7997255119387","15.0040308549519","14.6784512478632","14.7741519496596","15.0393194813144","","","","","","",
"Lithuania","LTU","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8303115648653","21.4215168749787","6.79857666594781","1.90182287928807","3.39313172731932","1.68639053254438","4.03300289391047","3.37086460939672","1.62070774791582","7.63236305294522","14.5310673500584","13.1179501462192","12.1949809182375","13.3736987465477","14.3504692832765","20.9295872355186","20.4024178189948","17.8544914625093","15.2022210550011","14.3481527009493","63.7965558670405","62.8356099858691","63.5681165820269","52.6578073089701","47.168284789644","46.4772193518084","","","","","","",
"Luxembourg","LUX","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0","0","0","0","0","0","0","0","0","0.0694444444444444","0.147383935151069","0.375093773443361","5.26315789473684","10.1865136298422","9.66183574879227","22.865275142315","42.1532846715328","41.4612676056338","36.3476733977173","35.5191256830601","23.5294117647059","12.3626373626374","0.3690036900369","3.19148936170213","2.60223048327138","0.770712909441233","0.170068027210884","10.5536332179931","3.08441558441558","7.27848101265823","5.44871794871795","3.99429386590585","4.54545454545455","3.42771982116244","8.66551126516464","31.211498973306","42.7272727272727","43.5960591133005","53.2786885245902","56.6666666666667","50.9478672985782","76.8166089965398","93.4472934472934","93.9046253137325","93.1992903607333","92.8016726403823","92.0090677245679","90.4404873477039","88.1144534115921","90.1967005076142","90.2786377708978","88.3396226415094","86.6158868335147","76.7982693347756","76.1679790026247","62.6596543951916","","","","","","",
"Latvia","LVA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0679903730445","32.0871722182849","29.8904538341158","14.2711518858308","7.02702702702703","13.2194018597638","16.7626359564939","27.6520195295162","18.5440745213041","23.2360097323601","27.2727272727273","30.4672897196262","33.0314465408805","38.5660377358491","30.5608871827682","30.2894415002038","42.936004906972","40.3479354433033","39.0216154721274","36.0387861375471","45.0882752376641","49.4584837545126","33.3225231068591","43.0020937349009","45.4580820851974","49.8102295318995","","","","","","",
"Macao SAR, China","MAC","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.711663371928834","10.3836184551581","12.6459927507048","14.1880685530482","13.9445525291829","14.4431307637739","12.5168976005407","16.2001119731265","22.6852021218218","21.0034627037945","19.4809712655674","18.7670343932511","","","","","","",
"Monaco","MCO","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2785278342889","40.530303030303","45.0833590614387","46.8424226759714","54.2022566698302","65.8754098360656","71.2925170068027","83.2119051309874","82.9767441860465","88.4367245657568","89.7609703888691","91.1700884660324","91.0063870188158","90.2863841902529","93.3230346721593","93.5392320534224","93.6145764937623","93.5320013545547","93.3244769179674","93.4494998386576","92.8676590871912","93.5706878672658","95.0879007238883","92.6742373636161","93.5339188936647","94.4836644229191","","","","","","",
